# source: OSM/Overpass, 2026-09-11, license ODbL
52.8267511	8.9323907	140	70	
52.8269190	8.0007638		60	
52.8323653	10.4868826	175	70	
52.8331617	10.2890594			
52.8339407	9.2129584		70	
52.8375203	8.7118897		70	
52.8507933	7.9892081		70	
52.8511066	7.9747839		70	
52.8517862	10.2888931			
52.8616894	7.6398016	120	100	
52.8698673	9.0454242	50	70	
52.8883086	9.2207944		70	
52.8915543	10.9532077			
52.9065566	10.9181391		70	
52.9145457	11.1801911		50	
52.9149496	8.9758482		70	
52.9214085	10.8684023		100	
52.9313360	6.7596138	105	80	
52.9317238	10.7754805		70	
52.9331624	10.7668058	290	70	
52.9365089	10.7505800	300	50	
52.9388280	11.1737102			
52.9411700	11.1731202	355		
52.9477888	10.7271547		50	
52.9498848	8.7129242		50	
52.9570514	10.6281429	80	100	
52.9571748	10.6313271	260	100	
52.9676886	10.3960084			
52.9677356	10.3960536			
52.9689195	11.1686614			
52.9702630	10.5916863			
52.9703335	7.8176718		80	
52.9704302	10.5924601			
52.9727340	7.8171003		80	
52.9750182	8.9385088	5	50	
52.9811205	9.1756977		50	
52.9896833	7.3514197	355	70	
52.9929546	7.4503369	65	70	
52.9943068	6.5380112		50	
52.9952329	10.4892872	310	70	
52.9952544	10.4896430	140	70	
52.9984652	8.8728409		70	
53.0002429	9.5379012	130	70	
53.0003607	11.1787854			
53.0011429	10.8752682			
53.0011639	10.8773691			
53.0029561	7.3436804	170	70	
53.0033918	7.3430801	350	70	
53.0124559	11.1008371			
53.0133514	9.2751463		70	
53.0133872	9.2750677		70	
53.0140992	7.5812835	275	70	
53.0288377	11.4508176			
53.0288887	8.9305247	310		
53.0289272	8.9304007	310		
53.0290120	8.9304759		120	
53.0365326	8.6478171	155		
53.0365954	8.9121417	100		
53.0406964	11.3855860			
53.0410170	8.8407011		80	
53.0437259	8.6390352	160		
53.0464544	10.5379458			
53.0467626	8.8183562			
53.0475632	11.1746393		50	
53.0485706	8.8191969			
53.0491918	8.6093605	280		
53.0520440	8.6332096	0		
53.0531238	8.9619615	5		
53.0531787	8.6328616	335		
53.0534320	8.9622226	185		
53.0552722	8.7995369			
53.0556834	7.8560628	325	70	
53.0572269	8.7897200	320	50	
53.0574723	8.9638245	255		
53.0574764	8.9630486	65		
53.0577846	8.9664184	245		
53.0581091	10.4064862	350	50	
53.0608500	8.8791077	110	50	
53.0617424	8.7712465		60	
53.0629737	8.6185141	320		
53.0649723	8.6231046	10		
53.0652300	10.8893356			
53.0710322	8.8642185	280		
53.0712992	8.8638408	130		
53.0715434	8.9022902			
53.0715774	8.9017963			
53.0717849	8.8108340	270		
53.0719542	8.8109845	250		
53.0720303	8.8104765	105		
53.0735852	8.8060515	100		
53.0741807	10.5623333			
53.0765297	7.5224930	175	70	
53.0765788	9.1616428	148	70	
53.0777611	7.5225613	5	70	
53.0781630	8.8238108			
53.0788700	8.8248779			
53.0792427	8.8925281			
53.0793257	9.0163154	340	50	
53.0811184	8.8464795	80	50	
53.0811358	8.8309571			
53.0812122	8.8317704			
53.0824627	8.8902121	280	50	
53.0825335	8.8755298			
53.0827697	8.8378301			
53.0829136	8.8088282			
53.0832268	8.8084834			
53.0834828	11.0787270			
53.0859833	8.7903912			
53.0863173	8.7905999			
53.0892253	11.0680786			
53.0896406	9.3676327	215	70	
53.0896435	9.3676263	35	70	
53.0900772	8.0561215		60	
53.0931511	9.4561840		70	
53.0931645	9.4564439		70	
53.0931885	9.4567421		70	
53.0991706	10.5234999	170	50	
53.1019316	10.5218386	170	50	
53.1021249	8.7850148			
53.1024483	8.7849692			
53.1033292	11.1491500			
53.1034102	11.1492465			
53.1065913	11.0273474			
53.1117182	10.1763360			
53.1118294	10.1762831			
53.1183912	8.2585915	175	50	
53.1185776	9.2709216	275	70	
53.1242632	8.9001745			
53.1243383	8.2194346		50	
53.1300294	10.9613050	275	70	
53.1301586	10.9632273	120	70	
53.1316916	8.2223340	45		
53.1318360	8.2224431	140		
53.1352515	8.7155655			
53.1354843	8.7152896			
53.1385393	10.4850811			
53.1391346	8.2186772	168	50	
53.1410950	6.6268653		50	
53.1434194	8.7128582			
53.1435531	8.1931077	220		
53.1437701	8.7130348			
53.1462332	6.4565798		80	
53.1462832	8.2138391	10	50	
53.1465185	6.4551859		80	
53.1480377	6.4820148		50	
53.1489581	6.4847130		50	
53.1631359	6.3740873	260	50	
53.1659308	6.3658920	320	50	
53.1818764	11.2938366		50	
53.1837912	10.9299720			
53.1873313	6.5113826		80	
53.1934784	10.2015898		50	
53.2016230	9.5337842	220	70	
53.2016349	9.5338027	40	70	
53.2031364	8.4446350	150	50	
53.2062308	10.4107304		70	
53.2131116	6.5860384	316	50	
53.2188793	6.5791541	235		
53.2190372	9.0616155			
53.2209241	10.5674120		70	
53.2265526	6.5343135	0	70	
53.2273035	6.5336518			
53.2278974	10.1385340		50	
53.2431522	6.6537998		60	
53.2434711	6.8765946		70	
53.2456700	6.8762842		70	
53.2591249	9.2794673		50	
53.2611262	6.5801056	225	100	
53.2636792	10.4425100	170	80	
53.2651383	9.3126395		70	
53.2691290	9.6795172		50	
53.2692148	9.6793844		50	
53.2705655	9.5007479		50	
53.2741884	6.5361235		50	
53.2742377	10.4126419	270	100	
53.2750766	9.3001684	160	50	
53.2897811	9.4383965		70	
53.2898792	9.4384539		70	
53.2930516	6.5331685		50	
53.2980546	9.3754769		50	
53.2981567	9.3754218		50	
53.3026256	8.8237336			
53.3202232	9.7898472		30	
53.3202990	9.7897973		30	
53.3266638	11.3842049		60	
53.3277844	6.5133666		50	
53.3360205	7.2654745		50	
53.3366615	10.3102491			
53.3398990	7.2318692		30	
53.3422648	7.2249102		30	
53.3429387	7.7637115	185	50	
53.3439501	7.7632975	9	50	
53.3526131	9.0257778			
53.3535772	9.2266729			
53.3536033	9.2267843		50	
53.3537781	7.2200443		30	
53.3540969	11.5383861		70	
53.3554069	7.2192503	0	30	
53.3561252	8.6758510	0	70	
53.3645041	7.1720110			
53.3648725	7.1737504			
53.3649256	7.1723260			
53.3657304	7.1799453		50	
53.3667697	7.1900409		50	
53.3668699	7.1900128		50	
53.3683022	8.4475176	0	100	
53.3754350	10.6888708			
53.3766706	9.8034691		50	
53.3766751	9.8035579		50	
53.3792486	11.6000396			
53.3821838	9.8993500		50	
53.3861776	8.2768053	60	50	
53.3888837	9.6022082		50	
53.3947569	7.2084000	35	50	
53.3955434	7.2091605	220	50	
53.3984331	8.1154896		70	
53.3989871	9.0335337		50	
53.4179100	10.2706581		50	
53.4179473	10.2706430		50	
53.4236268	9.9808296		50	
53.4238032	8.8939464			
53.4248310	9.7885192		50	
53.4251486	9.7882863		50	
53.4253106	7.5436288		70	
53.4266427	7.5415514		70	
53.4360577	8.4631907	60	100	
53.4375166	9.6923485		50	
53.4399810	8.9967908		50	
53.4426515	7.4107030		50	
53.4471767	9.7571535		50	
53.4482761	9.6400234		70	
53.4600368	7.4932410		50	
53.4627838	9.7954427	80	50	
53.4653475	9.8033056		50	
53.4686383	8.7388408		50	
53.4700752	9.9595228	125	50	
53.4716626	9.8703149			
53.4723275	7.4833323		50	
53.4726816	7.4831225		50	
53.4785312	7.4875665	230	50	
53.4830710	11.4723153		50	
53.4838696	9.0481372			
53.4849800	7.1891878	215	50	
53.4851586	7.1891651	40	50	
53.5072580	9.5701991			
53.5074596	9.5703186			
53.5135409	9.9058180	85	50	
53.5157847	9.0628649			
53.5184052	8.5909706	0	50	
53.5184777	8.5910803		50	
53.5218992	8.0184008	130	100	
53.5263838	8.0627458		50	
53.5265416	8.1254062			
53.5281684	8.1133226	295		
53.5283764	8.0893737		50	
53.5286287	8.0933350			
53.5298968	8.6279602		30	
53.5302945	10.0249553		50	
53.5303370	10.0247455		50	
53.5317605	8.0923716		50	
53.5324894	9.2505639			
53.5360862	8.5882383	170		
53.5381200	9.7806267		50	
53.5381231	8.5896908		50	
53.5427256	9.3227598			
53.5439726	10.0205768		60	
53.5460125	9.7602126		50	
53.5462470	8.5740707		50	
53.5472445	9.4708921	20	70	
53.5473018	9.4710917	200	70	
53.5478458	9.9866699	125	50	
53.5503612	10.0648546		50	
53.5511673	7.9608222	140	100	
53.5528595	7.9559222	305	100	
53.5594470	10.0690869	50	50	
53.5605861	9.9580688	310	30	
53.5618485	9.9528927	130	30	
53.5654886	8.5952192		50	
53.5666488	10.0402371		50	
53.5708254	10.1245003	290		
53.5711817	9.8720440	110	50	
53.5726569	9.9417062	290	50	
53.5731635	10.0705103		50	
53.5742516	9.8351137		50	
53.5746412	8.5971342	210	50	
53.5787923	9.9360596		50	
53.5789719	7.9269403	335	100	
53.5820094	8.5926260		50	
53.5820199	8.6161051		50	
53.5836099	8.5984469		50	
53.5842736	8.6065501		50	
53.5843914	7.9109386		70	
53.5855296	7.8913326	260	100	
53.5862957	9.4584015	315	70	
53.5864528	7.9122410		70	
53.5866241	9.4581429	140	70	
53.5937238	9.9468114	250	50	
53.5943953	9.3798472			
53.5958688	10.1110312		50	
53.5965368	11.4277346		50	
53.5975829	10.0314537		50	
53.5977436	10.1411963			
53.5982683	11.4378470		50	
53.5988911	9.9699217	120	50	
53.5991603	9.9838128	15	50	
53.5997650	10.0120574	250	50	
53.5998530	11.4574288		60	
53.6001488	10.0151738	55	50	
53.6012241	9.8358009	315	50	
53.6015262	9.8356277	135	50	
53.6020781	9.9962678	85	50	
53.6035342	9.5190482		50	
53.6035759	9.5190351		50	
53.6112626	9.9564055	290	50	
53.6288690	11.3978982	15	50	
53.6443081	11.3854946			
53.6493562	9.9851688	120	50	
53.6493881	9.9851013	120	50	
53.6516250	9.8501163	310	50	
53.6516276	9.2065230			
53.6576044	11.1723523			
53.6617297	10.0017596	5	50	
53.6645629	11.2481203			
53.6673444	9.9032361	180	50	
53.6725377	9.9842995	55	50	
53.6770767	9.9684246		30	
53.6775261	8.6616793		70	
53.6776502	8.6616889		70	
53.6806517	10.0463785			
53.6819145	10.0445714			
53.6858168	10.0252537		30	
53.6873185	10.0043358	40	60	
53.6941034	10.0282391		50	
53.6971043	10.0495550			
53.6982111	11.5593834		50	
53.7031339	9.8300009	55	50	
53.7066857	10.0264171	330	50	
53.7068544	10.0261040	50	60	
53.7069936	10.0268488	235	60	
53.7071352	10.0263919	145	50	
53.7072664	9.1205221			
53.7142860	9.9795806		50	
53.7177632	11.3993295			
53.7205861	9.9812674		50	
53.7277994	11.4032848			
53.7521009	9.3262965	335	50	
53.7525479	9.3260589			
53.7624214	9.8357935		30	
53.7725558	9.8758774		50	
53.7836372	9.8015845	110	50	
53.7881836	9.7369740			
53.7917080	9.6908494	0	50	
53.8242613	9.2493789			
53.8510228	10.6857015	280	50	
53.8511750	10.6845470	110	50	
53.8513572	10.6878033	240		
53.8515308	10.6913338		50	
53.8515484	10.6971978		50	
53.8522939	10.7012499	335		
53.8546840	10.6383687	290		
53.8567665	10.7077596		50	
53.8637923	10.6935903	300	30	
53.8642153	10.9176819			Blitzer
53.8677760	10.9000056			Blitz
53.8701649	10.2551016		50	
53.8713863	9.8886202			
53.8715238	9.8886212		50	
53.8745516	10.7080194	350		
53.8752614	10.6642048	345		
53.8787286	10.6603725			
53.8789858	10.7087527	185	50	
53.8804413	11.0677713		50	
53.8823525	10.6568140	100		
53.8826656	10.6795139		50	
53.8858506	10.7019323		50	
53.9043615	11.1630886	10	60	
53.9102846	10.7886336	250	70	
53.9115989	10.7911830	70	70	
53.9131623	10.7970736		70	
53.9186084	10.1293857		50	
53.9336454	10.3092845	330	50	
53.9984535	10.7657795			
54.1686861	10.1596954	100	70	
54.1975396	9.1242903		50	
54.1975474	9.1247195		50	
54.1978040	9.1247906		50	
54.1978110	9.1243145		50	
